threshold,precision,recall,f1
0.06897072343661875,0.5451539933878545,0.9855300408933627,0.7019941743217462
0.06899325741657765,0.5452488687782805,0.9855300408933627,0.7020728291311941
0.06974746398508364,0.5451697127937337,0.9852154765649576,0.7019273868215942
0.06977108645995317,0.5452646239554317,0.9852154765649576,0.7020060517758497
0.06986255153508754,0.5451854431481804,0.9849009122365524,0.7018605693786042
0.07018443049996001,0.5451062347614072,0.9845863479081473,0.7017150543656437
0.07023251137348475,0.5452961672473867,0.9845863479081473,0.7018724072200816
0.07043777149368352,0.5452169367485624,0.9842717835797421,0.7017268445835285
0.07147738044417251,0.5455020920502092,0.9842717835797421,0.7019629837348187
0.07169718600553707,0.5455972101133392,0.9842717835797421,0.7020417321063394
0.07178958074013905,0.545517963027555,0.983957219251337,0.7018961068098182
0.07224017427628247,0.5456131170416885,0.983957219251337,0.7019748653496307
0.07273201635359947,0.5455338450802513,0.9836426549229318,0.7018291998648761
0.07293645717634514,0.5456290350724132,0.9836426549229318,0.7019079685741764
0.07326947932670377,0.5455497382198953,0.9833280905945265,0.7017622628797744
0.07337369178272911,0.5456449642171408,0.9833280905945265,0.7018410417597564
0.0745242910886874,0.5457402234636871,0.9833280905945265,0.7019198383289447
0.07493537676773358,0.5456609044875153,0.9830135262661214,0.7017740848861342
0.07510311464607125,0.5455815578064966,0.9826989619377162,0.7016282987081315
0.0751601804020441,0.5455021834061136,0.9823843976093111,0.7014824797839073
0.07531821871541779,0.5455974842767296,0.9823843976093111,0.701561271481064
0.07605137333284143,0.5456928184518609,0.9823843976093111,0.7016400808802418
0.07646219225879583,0.5457881859489689,0.9823843976093111,0.7017189079874073
0.07686704061738799,0.545883586785527,0.9823843976093111,0.7017977528085293
0.0769668479352319,0.545979020979021,0.9823843976093111,0.70187661534958
0.07720452367132709,0.5458202168590416,0.9817552689525008,0.7015848038660125
0.0772274478109033,0.5458362491252624,0.9814407046240956,0.7015177065762691
0.07727607299167341,0.5461228776474707,0.9814407046240956,0.7017543859644528
0.07811857793111919,0.5462184873949579,0.9814407046240956,0.701833314587326
0.07833933577077366,0.5463141306251095,0.9814407046240956,0.7019122609669196
0.07835881992101304,0.5464098073555166,0.9814407046240956,0.7019912251092266
0.07841758265652338,0.5465055176037835,0.9814407046240956,0.7020702070202425
0.07894852325190492,0.5466012613875263,0.9814407046240956,0.7021492067059656
0.07918614499859243,0.5466970387243736,0.9814407046240956,0.7022282241723966
0.07919447075299954,0.5467928496319664,0.9814407046240956,0.7023072594255393
0.07924793440419572,0.5468886941279579,0.9814407046240956,0.7023863124714
0.07944765741263733,0.5468092566619915,0.9811261402956905,0.702240234154668
0.07949327296141738,0.5469051376468526,0.9811261402956905,0.7023192974550684
0.08001825743651485,0.5470010522623641,0.9811261402956905,0.7023983785605131
0.08214882115695081,0.5471929824561403,0.9811261402956905,0.7025565942106
0.08225182584309514,0.5472889980698368,0.9811261402956905,0.7026357287672805
0.08236255453786738,0.5472095472095472,0.9808115759672853,0.70248957981254
0.08238855990402298,0.5471300684570827,0.9804970116388801,0.7023433979265343
0.08280489635460297,0.5470505617977528,0.980182447310475,0.7021971830981317
0.08304337050969385,0.5472427116262732,0.980182447310475,0.7023554603849791
0.08451259296951247,0.5473388371684524,0.980182447310475,0.7024346257885391
0.08487820148819655,0.5474349964862966,0.980182447310475,0.7025138090402345
0.08516216388230072,0.5473554735547356,0.9798678829820698,0.7023675310029223
0.0855954587714234,0.5474516695957821,0.9798678829820698,0.7024467245457121
0.08624616326209593,0.5473721216382492,0.9795533186536647,0.7023004059535319
0.08632879046860284,0.5472925457102672,0.9792387543252595,0.7021540543583986
0.08653125104684065,0.5473887814313346,0.9792387543252595,0.7022332506198874
0.08697581000275906,0.5474850510024621,0.9792387543252595,0.7023124647485529
0.08708071212371597,0.5475813544415128,0.9792387543252595,0.7023916967504424
0.08709835038274566,0.5476776917663617,0.9792387543252595,0.7024709466316058
0.08710742934225053,0.5478704681450194,0.9792387543252595,0.7026295000559669
0.0876336612072092,0.5479669072346418,0.9792387543252595,0.702708803611278
0.08764959759648998,0.5480633802816901,0.9792387543252595,0.7027881250700894
0.0877131412524845,0.5481598873041028,0.9792387543252595,0.702867464438465
0.08958863254533167,0.5482564283198309,0.9792387543252595,0.7029468217224708
0.09010639132569294,0.5481768539721684,0.9789241899968544,0.7028003613364865
0.09018896880614195,0.5482734319943622,0.9789241899968544,0.7028797289662253
0.09071673702565837,0.5481938325991189,0.9786096256684492,0.7027332279191242
0.09129461181617986,0.5482904476559746,0.9786096256684492,0.702812605895846
0.09147009958528136,0.5482108231976027,0.9782950613400441,0.7026660641658297
0.0915657427089234,0.5483074753173484,0.9782950613400441,0.7027454524907836
0.09256832066925534,0.5484041615235408,0.9782950613400441,0.7028248587566017
0.09269904532716307,0.5485008818342152,0.9782950613400441,0.7029042829693668
0.09274822686127913,0.5484212383136355,0.9779804970116389,0.7027576853521618
0.0928275082098583,0.5485179957657021,0.9779804970116389,0.7028371199271987
0.09289337627905839,0.5484383271572261,0.9776659326832338,0.702690481573132
0.0936542528301789,0.5485351217790329,0.9776659326832338,0.7027699265116933
0.09482741929933058,0.5486319505736982,0.9776659326832338,0.702849389416093
0.09558245570225672,0.548728813559322,0.9776659326832338,0.7029288702924265
0.09638627840910616,0.5486491259049974,0.9773513683548286,0.7027821759778249
0.09643335936610285,0.5488429606076665,0.9773513683548286,0.7029411764701275
0.09658669999760101,0.5487632508833922,0.9770368040264235,0.7027944337590143
0.09745575365568392,0.5488602226541792,0.9770368040264235,0.7028739533826578
0.09754958181721744,0.5487804878048781,0.9767222396980182,0.7027271698535621
0.09763531742609531,0.5488774969064876,0.9767222396980182,0.7028066998637312
0.09792398905544099,0.548974540311174,0.9767222396980182,0.7028862478772981
0.09803966624715553,0.548894783377542,0.976407675369613,0.7027394158926794
0.09844118487521615,0.5489918641669614,0.976407675369613,0.7028189743004561
0.09860242541054755,0.5490889793030249,0.976407675369613,0.702898550724177
0.0994646813018096,0.5491861288039632,0.976407675369613,0.7029781451699615
0.09993315829210292,0.5491063528579012,0.9760931110412079,0.7028312570776818
0.0999896799810588,0.5492035398230088,0.9760931110412079,0.7029108619318077
0.10011665072079752,0.5493007611966719,0.9760931110412079,0.702990484820563
0.10054724049443697,0.5493980169971672,0.9760931110412079,0.7030701257500771
0.10118864782786072,0.5493182220648132,0.9757785467128027,0.7029231815087166
0.10141058397444859,0.5494155154091392,0.9757785467128027,0.7030028328607288
0.1015311846901404,0.5493356953055801,0.9754639823843976,0.7028558476876622
0.10169088230939881,0.5496630010642072,0.9748348537275873,0.7029601905405392
0.10169362847995304,0.5497605109100585,0.9748348537275873,0.7030399274042575
0.10186158115791134,0.5499556344276841,0.9748348537275873,0.7031994554113836
0.10202712852412604,0.5500532481363152,0.9748348537275873,0.7032792465671094
0.10214602519620004,0.5501508965027516,0.9748348537275873,0.7033590558324939
0.10251971800654351,0.5502485795454546,0.9748348537275873,0.7034388832137028
0.10292781107447783,0.5503462972828982,0.9748348537275873,0.7035187287169054
0.10421018421108914,0.5502664298401421,0.9745202893991821,0.7033715518215389
0.10451715784282926,0.5503641854681116,0.9745202893991821,0.7034514078106195
0.10460440250709026,0.5504619758351101,0.9745202893991821,0.7035312819343631
0.10472057267857884,0.5505777777777778,0.974205725070777,0.7035438437069443
0.10496355972165441,0.55049786628734,0.9738911607423718,0.703396569350896
0.10554767003421958,0.5505957673839588,0.9738911607423718,0.7034764826171255
0.10581538559832072,0.5507916740793453,0.9738911607423718,0.7036363636359021
0.10613758904994916,0.5508896797153024,0.9738911607423718,0.703716331400834
0.10619609424548046,0.5509877202349173,0.9738911607423718,0.7037963173443895
0.10639642407044361,0.5509077963688145,0.9735765964139667,0.7036489712397339
0.10640493835140268,0.5508278440448638,0.9732620320855615,0.7035015916320987
0.10664819634796618,0.5508459483526269,0.9729474677571563,0.7034341596538481
0.10667781564529955,0.5507659422871393,0.9726329034287512,0.7032867053333265
0.10698507303075877,0.550864065562088,0.9726329034287512,0.7033666969968085
0.10716272945692504,0.550784034212402,0.972318339100346,0.7032192014555728
0.10734209074185058,0.5508821956870433,0.972318339100346,0.7032992036400388
0.10750816772922489,0.5508021390374331,0.9720037747719409,0.7031516668558359
0.10774975277137883,0.5509003387413086,0.9720037747719409,0.7032316795625787
0.10778310516600062,0.5508202567760342,0.9716892104435357,0.7030841015131378
0.10815357333449313,0.5509184947387195,0.9716892104435357,0.7031641247434489
0.10899786622808534,0.5508383874420264,0.9713746461151306,0.7030165054064819
0.10939532830691359,0.5509366636931311,0.9713746461151306,0.7030965391616509
0.11008258809163546,0.5510349750178444,0.9713746461151306,0.7031765911415169
0.11009313653357036,0.5511333214349455,0.9713746461151306,0.703256661352305
0.11072965732558017,0.5512317029632274,0.9713746461151306,0.7033367498002442
0.11103745354319243,0.5511515800749867,0.9710600817867254,0.7031890660587635
0.11211411082435453,0.55125,0.9710600817867254,0.7032691650525054
0.11327877921991082,0.5511698517592427,0.9707455174583203,0.7031214399630832
0.11350621867023941,0.5512683101107538,0.9707455174583203,0.7032015495039244
0.11466331565585453,0.5513668036448097,0.9707455174583203,0.7032816773012699
0.11539502130647648,0.5514653323802716,0.9707455174583203,0.7033618233613613
0.11556379854212422,0.5514837325706113,0.9704309531299151,0.7032941981073687
0.11626530970962251,0.55140354013946,0.9701163888015099,0.7031463748285391
0.11713222956465885,0.5513233190271817,0.9698018244731047,0.7029985178424292
0.1175319733993631,0.5512430692183867,0.9694872601446995,0.7028506271375082
0.11792697233108099,0.5513416815742397,0.9694872601446995,0.7029307788796837
0.11807698952083905,0.5512614063338701,0.9691726958162944,0.7027828467148661
0.11838484298765582,0.5511811023622047,0.9688581314878892,0.7026348808025489
0.1186742756047126,0.551100769643816,0.9685435671594841,0.7024868811311827
0.11999019947517071,0.5510204081632653,0.9682290028310789,0.7023388476892124
0.12082363357233034,0.5509400179051029,0.9679144385026738,0.7021907804650785
0.12144674841373472,0.5510386819484241,0.9679144385026738,0.702270911787738
0.12153370495201042,0.5512361160874238,0.9679144385026738,0.70243122931126
0.12163906479793629,0.5513348862211074,0.9679144385026738,0.7025114155246517
0.1219263311175765,0.5512544802867384,0.9675998741742686,0.7023632834793868
0.1223505273439118,0.551353289119914,0.9675998741742686,0.7024434802461692
0.1235354950554351,0.5512728576550735,0.9672853098458635,0.7022953066113908
0.12396667628824927,0.551371705217859,0.9672853098458635,0.7023755139328405
0.12426374817971486,0.5514705882352942,0.9672853098458635,0.7024557395769219
0.12437364849999764,0.5515695067264574,0.9672853098458635,0.7025359835499143
0.1251485500772893,0.5516684607104413,0.9672853098458635,0.7026162458581001
0.1255557757977737,0.5517674502063521,0.9672853098458635,0.702696526507764
0.12642411896314756,0.5518664752333095,0.9672853098458635,0.7027768255051939
0.1269671937496963,0.5519655358104469,0.9672853098458635,0.7028571428566802
0.127122180890303,0.552064631956912,0.9672853098458635,0.7029374785685167
0.12793588667686753,0.5519841982402586,0.9669707455174583,0.7027892089615858
0.12898740724208616,0.5520833333333334,0.9669707455174583,0.7028695552756319
0.1297088083418564,0.5521825040416741,0.9669707455174583,0.702949919962949
0.12976495672466914,0.5522817103844772,0.9669707455174583,0.7030303030298402
0.13063801314258605,0.5522012578616352,0.9666561811890532,0.702881976211797
0.13072090772200057,0.5523005032350827,0.9666561811890532,0.7029623698954539
0.13130871094874716,0.5523997842890527,0.9666561811890532,0.703042781971626
0.13235616952258664,0.5524991010427903,0.9666561811890532,0.7031232124466255
0.1325284046091896,0.552418629742852,0.966341616860648,0.7029748283748232
0.1332450651379988,0.5525179856115108,0.966341616860648,0.703055269481171
0.1336077913895553,0.5524374887569706,0.9660270525322429,0.7029068436708577
0.13363405106930845,0.552356962936308,0.9657124882038377,0.7027583838841656
0.13415875572460895,0.55245636134605,0.9657124882038377,0.7028388278383649
0.13499269918977277,0.5525557955363571,0.9657124882038377,0.7029192902113287
0.1352047705810904,0.5524752475247525,0.9653979238754326,0.7027707808559602
0.13628593623294227,0.5525747209218581,0.9653979238754326,0.7028512538641882
0.13666445416508177,0.552972972972973,0.9653979238754326,0.7031733302779193
0.1366702545745018,0.553072625698324,0.9653979238754326,0.7032538955082446
0.13892419810154785,0.5531723143475126,0.9653979238754326,0.7033344792020118
0.1391153810314458,0.5532720389399676,0.9653979238754326,0.7034150813655693
0.1392588581175536,0.5533717994951316,0.9653979238754326,0.7034957020052675
0.1400485556771484,0.5534715960324617,0.9653979238754326,0.7035763411274597
0.14010806755001814,0.5535714285714286,0.9653979238754326,0.7036569987385026
0.14092627441761701,0.5534908894100667,0.9650833595470274,0.7035083696395276
0.14093425483038752,0.5534103211836882,0.9647687952186222,0.7033597064552184
0.1422975579020683,0.5533297238765565,0.9644542308902171,0.7032110091738485
0.1423473141312373,0.5534296028880866,0.9644542308902171,0.7032916618873679
0.14293973900909202,0.5535295179635313,0.9644542308902171,0.7033723331034595
0.14300687268290335,0.5536294691224268,0.9644542308902171,0.7034530228284915
0.1438322678574029,0.5537294563843237,0.9644542308902171,0.7035337310688343
0.1443381438032422,0.5538294797687862,0.9644542308902171,0.7036144578308619
0.14507904651157918,0.5539295392953929,0.9644542308902171,0.7036952031209504
0.14548412592568813,0.5541297668534249,0.9644542308902171,0.7038567493108311
0.1457528930963104,0.5542299349240781,0.9644542308902171,0.7039375502233913
0.1469401393359273,0.5543301392153318,0.9644542308902171,0.704018369689548
0.1472875329480729,0.554249547920434,0.9641396665618119,0.7038695602245909
0.14749599705070857,0.5543497920057877,0.9641396665618119,0.7039503904451038
0.14821766941157796,0.5544500723589001,0.9641396665618119,0.7040312392323375
0.1486337005807508,0.5545503889994572,0.9641396665618119,0.7041121065926904
0.1490378253202222,0.5546507419471589,0.9641396665618119,0.7041929925325634
0.14917637855030433,0.5547511312217195,0.9641396665618119,0.7042738970583597
0.1494508030441537,0.5548515568428675,0.9641396665618119,0.7043548201764867
0.14945787360656967,0.5552536231884058,0.9641396665618119,0.7046786987005363
0.14991620873515676,0.5553542308389201,0.9641396665618119,0.7047597148765193
0.15012184030325998,0.5554548749546937,0.9641396665618119,0.7048407496833351
0.15035220318623502,0.5555555555555556,0.9641396665618119,0.704921803127411
0.1504594465977969,0.5556562726613488,0.9641396665618119,0.7050028752151771
0.15116653324698545,0.5555757026291931,0.9638251022334068,0.7048539222447627
0.15150375172785427,0.5556764599202031,0.9638251022334068,0.7049350051761148
0.15164818394557064,0.5559992739154112,0.9635105379050015,0.7051104972371051
0.1525254038761886,0.555918663761801,0.9631959735765964,0.7049614366289821
0.15299269459173345,0.5558380243326675,0.9628814092481912,0.704812341698822
0.15309322613286477,0.5559389756629132,0.9628814092481912,0.704893494530336
0.15423244535698283,0.5560399636693915,0.9628814092481912,0.7049746660520461
0.15598466568192002,0.5559593023255814,0.9625668449197861,0.7048255211327846
0.15626509168731306,0.5560603307286934,0.9625668449197861,0.7049067035240693
0.15686897952188472,0.5561613958560524,0.9625668449197861,0.7049879046188193
0.1571037261711941,0.5562624977276859,0.9625668449197861,0.7050691244234989
0.15726979168708635,0.5561818181818182,0.9622522805913809,0.7049199216494954
0.15830786925576848,0.5561011092925987,0.9619377162629758,0.7047706844890496
0.15890275190459205,0.556020371044016,0.9616231519345706,0.704621412930272
0.1589811302870174,0.5559396034200473,0.9613085876061654,0.7044721069612692
0.15982741316169308,0.5560407569141194,0.9613085876061654,0.704553314120573
0.1605439976614224,0.5561419472247497,0.9613085876061654,0.704634540004147
0.16056356250985584,0.5560611576265017,0.9609940232777603,0.7044851839036057
0.1608561135552301,0.5561623884944474,0.9609940232777603,0.7045664206637421
0.16106147081248548,0.5562636562272396,0.9609940232777603,0.7046476761614545
0.16176369929462212,0.5561828446548899,0.9606794589493551,0.7044982698957293
0.16177172979776888,0.5564868804664723,0.9606794589493551,0.7047421253024084
0.16189362115145559,0.5565882996172772,0.9606794589493551,0.7048234479570706
0.161903951455113,0.5566897557418884,0.9606794589493551,0.704904789382109
0.16195854138596866,0.5567912488605287,0.9606794589493551,0.7049861495840228
0.16370701782860592,0.5569943461608609,0.9606794589493551,0.7051489263444902
0.16412303937938483,0.5569135352061292,0.96036489462095,0.7049994226989926
0.16426032558092882,0.5570151432220398,0.96036489462095,0.7050808314083113
0.16446902514407735,0.5571167883211678,0.96036489462095,0.7051622589208887
0.1655895389203571,0.557035955466326,0.9600503302925448,0.7050127050122403
0.16591396873056402,0.5571376414749909,0.9600503302925448,0.7050941434672493
0.16637484283929282,0.5572393646156655,0.9600503302925448,0.7051756007389066
0.16657169235869052,0.5573411249086925,0.9600503302925448,0.7052570768337351
0.16676472725233282,0.5574429223744293,0.9600503302925448,0.7053385717582595
0.16763597813315256,0.5573620752648886,0.9597357659641397,0.7051889518081564
0.1678335073720712,0.5574639137584506,0.9597357659641397,0.7052704576971772
0.16792934633672435,0.5575657894736842,0.9597357659641397,0.705351982429312
0.1682865786165058,0.5576677024309998,0.9597357659641397,0.7054335260110959
0.16925961111683918,0.5577696526508227,0.9597357659641397,0.7055150884490667
0.16940482474457857,0.557871640153593,0.9597357659641397,0.7055966697497664
0.16981540745399767,0.5579736649597659,0.9597357659641397,0.7056782699197385
0.16987219784633817,0.5578928114139382,0.9594212016357345,0.705528568123523
0.17032070662419446,0.557994877424076,0.9594212016357345,0.7056101792939248
0.17032382025331974,0.5580969807868252,0.9594212016357345,0.7056918093470593
0.1704440993953292,0.558199121522694,0.9594212016357345,0.7057734582894807
0.17097259468546136,0.5583012996522058,0.9594212016357345,0.7058551261277459
0.17156403022290562,0.5584035151958989,0.9594212016357345,0.7059368128684158
0.17179641233229698,0.5585057681743271,0.9594212016357345,0.7060185185180534
0.17203461043837825,0.5586080586080586,0.9594212016357345,0.7061002430832252
0.17224421594493988,0.5587103865176772,0.9594212016357345,0.7061819865705004
0.17225873565784863,0.5588127519237817,0.9594212016357345,0.7062637489864515
0.17233008365119182,0.5587319039765439,0.9591066373073294,0.7061139416391827
0.17301431585018087,0.5588343108504399,0.9591066373073294,0.7061957151124474
0.17345604866402947,0.5589367552703941,0.9591066373073294,0.7062775075279109
0.17359572977351284,0.5590392372570591,0.9591066373073294,0.706359318892156
0.1738483768073224,0.5591417568311021,0.9591066373073294,0.7064411492117683
0.17442095028497215,0.5592443140132062,0.9591066373073294,0.7065229984933361
0.1749477560398503,0.559346908824069,0.9591066373073294,0.7066048667434511
0.1749549421698268,0.5592660550458716,0.9587920729789242,0.7064549774013192
0.1749912556466783,0.559368691503028,0.9587920729789242,0.7065368567450144
0.17508247313042824,0.5594713656387665,0.9587920729789242,0.7066187550708224
0.17531237754682713,0.5595740774738388,0.9587920729789242,0.706700672385345
0.17557745716829376,0.5596768270290121,0.9587920729789242,0.7067826086951866
0.17591244862107472,0.5595959595959596,0.9584775086505191,0.706632653060759
0.1764055298757556,0.5596987509184423,0.9584775086505191,0.706714600486604
0.17685307673961462,0.5598015800110233,0.9584775086505191,0.7067965669213624
0.17711903208246377,0.559720690922455,0.9581629443221139,0.7066465607233484
0.17741150436081893,0.5600294171722743,0.9581629443221139,0.7068925504752828
0.17819644973423285,0.560132401618242,0.9581629443221139,0.7069745851219668
0.1787649316305576,0.5602354239470296,0.9581629443221139,0.7070566388110479
0.17958800882801138,0.5603384841795438,0.9581629443221139,0.707138711549157
0.17978486449719602,0.5604415823367065,0.9581629443221139,0.7072208033429287
0.1801147199323559,0.5605447184394553,0.9581629443221139,0.7073029141990002
0.1801180479932141,0.5606478925087429,0.9581629443221139,0.7073850441240117
0.18031203571509782,0.5609801031687546,0.9578483799937088,0.7075636110138247
0.18146588410945214,0.5610834715312327,0.9578483799937088,0.707645828491284
0.18180829872073437,0.5611868779948397,0.9578483799937088,0.7077280650779768
0.1820419567862411,0.5612903225806452,0.9578483799937088,0.707810320780566
0.18217541272674165,0.5613938053097345,0.9578483799937088,0.7078925956057178
0.1832508021649746,0.5614973262032086,0.9578483799937088,0.7079748895601012
0.18414979265502124,0.5617044825677919,0.9578483799937088,0.7081395348832549
0.1848864142764016,0.5616236162361624,0.9575338156653036,0.7079893010810551
0.18514832882296994,0.5617272559512825,0.9575338156653036,0.7080716445680381
0.18516261898346856,0.5622690317812269,0.9572192513368984,0.7084157839594919
0.18579265822034852,0.5623729440029569,0.9572192513368984,0.7084982537830029
0.18601421406021537,0.5624768946395564,0.9572192513368984,0.7085807428101054
0.18692458741892795,0.562396006655574,0.9569046870084932,0.7084303679548201
0.18697411291458318,0.5625,0.9569046870084932,0.7085128682888081
0.1874313864438616,0.562419086369521,0.956590122680088,0.7083624505003489
0.1876431227211761,0.5623381428042915,0.9562755583516829,0.7082119976698887
0.1880843656690572,0.5622571692876965,0.9559609940232777,0.7080615097851812
0.18836634928592322,0.5623612139156181,0.9559609940232777,0.7081440055919839
0.18893668871952118,0.5624652970571904,0.9559609940232777,0.7082265206240965
0.18922915853314617,0.562673578966858,0.9559609940232777,0.7083916083911419
0.1893617163652516,0.5627777777777778,0.9559609940232777,0.7084741811395265
0.18969584655578342,0.5628820151879977,0.9559609940232777,0.7085567731401257
0.18999189984360915,0.56298629121897,0.9559609940232777,0.7086393843996733
0.19000516925294816,0.562905317769131,0.9556464296948726,0.7084888059696827
0.19131106224266214,0.5630096367679763,0.9556464296948726,0.7085714285709619
0.19278931991445433,0.5629286376274328,0.9553318653664674,0.7084208070907394
0.1932146615864509,0.5630329996292176,0.9553318653664674,0.7085034410353435
